"gene","panel","category","headline","source","agora_id","ensembl_gene_id","total_nominations","initial_nomination","nominating_teams","cohort_studies","input_data","programs","pharos_class","in_geomx","in_control_signature","in_adcaa_signature","in_any_signature","fully_evaluable"
"SREBF2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7944b","ENSG00000198911",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"SRR","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7936f","ENSG00000167720",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SRSF2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79320","ENSG00000161547",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"ST18","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792c5","ENSG00000147488",1,2023,"ASU","VirusResilience","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"ST8SIA3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793d2","ENSG00000177511",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"STARD10","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79460","ENSG00000214530",1,2019,"Chang Lab","ROSMAP","Genetics; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"STAU1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79205","ENSG00000124214",1,2018,"Columbia-Rush","ROSMAP","Clinical; Genetics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"STK10","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7910f","ENSG00000072786",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"STOM","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792ca","ENSG00000148175",1,2023,"Mayo-UFL-ISB","MC-BrAD; Mayo; TAUAPPms","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"STX1B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7913d","ENSG00000099365",1,2023,"Emory","https://doi.org/10.1038/s41588-018-0311-9; https://doi.org/10.1038/s41588-019-0358-2","Genetics; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"STXBP1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79265","ENSG00000136854",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"STXBP3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791cb","ENSG00000116266",1,2023,"Emory","https://doi.org/10.1038/s41588-018-0311-9; https://doi.org/10.1038/s41588-019-0358-2","Genetics; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"STXBP5L","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792b0","ENSG00000145087",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SULT1A3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79477","ENSG00000261052",1,2020,"ASU","ROSMAP","Genetics; Protein; RNA","AMP-AD","Tbio",FALSE,TRUE,TRUE,TRUE,FALSE
"SULT2A1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79171","ENSG00000105398",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SULT4A1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7922a","ENSG00000130540",1,2019,"Chang Lab","Kronos; Mayo; ROSMAP","Genetics; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SUMF1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792aa","ENSG00000144455",1,2023,"Duke",NA,"Genetics; Metabolomics; Phenomics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SYN1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790c1","ENSG00000008056",1,2019,"Chang Lab","Kronos; MSBB; Mayo; ROSMAP; Rush","Genetics; Protein; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SYN2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79309","ENSG00000157152",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SYNGR4","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79173","ENSG00000105467",1,2020,"ASU","ROSMAP","Genetics; Protein; RNA","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"SYNJ1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79314","ENSG00000159082",1,2023,"ASU","VirusResilience","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"SYNPO","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793ab","ENSG00000171992",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SYP","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79153","ENSG00000102003",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SYT12","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793b5","ENSG00000173227",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"SYT13","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790d0","ENSG00000019505",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TAL1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79322","ENSG00000162367",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TARDBP","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791f0","ENSG00000120948",1,2020,"ASU","ROSMAP","Genetics; Protein; RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"TBXAS1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790ef","ENSG00000059377",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"TESPA1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79253","ENSG00000135426",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TGFB1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7916e","ENSG00000105329",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TICAM1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79216","ENSG00000127666",1,2022,"Emory-Sage-SGC",NA,"Pathway Modeling; Risk Scores","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TIMM13","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79140","ENSG00000099800",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"TIMP3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79146","ENSG00000100234",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TJP2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791e5","ENSG00000119139",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TKFC","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792d0","ENSG00000149476",1,2023,"Duke",NA,"Genetics; Metabolomics; Phenomics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TLR1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793ba","ENSG00000174125",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TLR4","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79268","ENSG00000136869",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"TLR5","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79416","ENSG00000187554",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"TLR7","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7942a","ENSG00000196664",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"TM6SF2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7945f","ENSG00000213996",1,2023,"Duke","ADNI; AIBL","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TMBIM1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7925b","ENSG00000135926",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TMEM119","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793f7","ENSG00000183160",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TMEM184B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79446","ENSG00000198792",1,2019,"Chang Lab","Mayo; ROSMAP","Genetics; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TMEM229B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7943f","ENSG00000198133",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"TMEM258","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7924f","ENSG00000134825",1,2023,"Duke","ADNI; AIBL","Genetics; Metabolomics","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"TMPO","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791ed","ENSG00000120802",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TMX3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79362","ENSG00000166479",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TNFAIP8","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792b6","ENSG00000145779",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TNFRSF11B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7934e","ENSG00000164761",1,2023,"MSSM - Roussos Lab","FreshMicro","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TNFRSF1B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790dc","ENSG00000028137",1,2026,"IUSM-Purdue","GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TNS1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7911a","ENSG00000079308",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TOMM70","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792f7","ENSG00000154174",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TPR","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790e4","ENSG00000047410",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TPST1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79394","ENSG00000169902",1,2019,"Chang Lab","Kronos; Mayo; ROSMAP; Rush","Genetics; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TRAF6","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793c1","ENSG00000175104",1,2026,"IUSM-Purdue","GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TREML1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7931e","ENSG00000161911",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TRHDE","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7910e","ENSG00000072657",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TRIOBP","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79145","ENSG00000100106",1,2018,"Columbia-Rush","ROSMAP","Clinical; Genetics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TRPC3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7927d","ENSG00000138741",1,2021,"JAX-VUMC-UW Resilience","AD-BXD mice","Genetics; Protein","Resilience-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"TRPM1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79243","ENSG00000134160",1,2023,"ASU","VirusResilience","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"TSPAN7","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79303","ENSG00000156298",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TTBK2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7921d","ENSG00000128881",1,2020,"MSSM - Zhang Lab","MSBB","Genetics; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TTYH2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79292","ENSG00000141540",1,2019,"Chang Lab","Kronos; Mayo; ROSMAP; Rush","Genetics; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"TUBB3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79474","ENSG00000258947",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"TUFM","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793d6","ENSG00000178952",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"UBE2T","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79115","ENSG00000077152",1,2019,"Chang Lab","ROSMAP","Genetics; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UGT8","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793bf","ENSG00000174607",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"UNC119B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793ca","ENSG00000175970",1,2019,"Chang Lab","Mayo","Genetics; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UNC13A","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79228","ENSG00000130477",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UNC5C","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793e8","ENSG00000182168",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UNC79","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79246","ENSG00000133958",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UQCRB","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79305","ENSG00000156467",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UQCRC1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790c3","ENSG00000010256",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UQCRC2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7928c","ENSG00000140740",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UQCRFS1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79386","ENSG00000169021",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"USP50","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79397","ENSG00000170236",1,2023,"ASU","VirusResilience","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"USP6NL","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792cc","ENSG00000148429",1,2023,"MSSM - Roussos Lab","FreshMicro","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"UTRN","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792ee","ENSG00000152818",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"VAV1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79296","ENSG00000141968",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","Genetics; RNA","TREAT-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"VCAN","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790df","ENSG00000038427",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"VCP","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79354","ENSG00000165280",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"VEGFA","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791af","ENSG00000112715",1,2023,"Mayo","MC_snRNA","Genetics; RNA","Resilience-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"VIM","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790da","ENSG00000026025",1,2020,"MSSM - Zhang Lab","MSBB","Genetics; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"VKORC1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7936a","ENSG00000167397",1,2023,"Emory","https://doi.org/10.1038/s41588-018-0311-9; https://doi.org/10.1038/s41588-019-0358-2","Genetics; Protein","AMP-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"VSIG4","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79302","ENSG00000155659",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"VTN","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79190","ENSG00000109072",1,2018,"Mayo-UFL-ISB","APP Mice","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"WAS","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790cc","ENSG00000015285",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"WDR7","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79138","ENSG00000091157",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"WLS","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791d1","ENSG00000116729",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"WNT10B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79391","ENSG00000169884",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"WNT2B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79244","ENSG00000134245",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"WNT7B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79418","ENSG00000188064",1,2023,"ASU","VirusResilience","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
